physical_run,condition,fg,canonical_replication_index,metric_id,words_consumed,entries_consumed,cumulative_distinct_subthemes,proportion_of_run_total,namespace,caveat
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,2634,16,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,2749,17,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,3019,18,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,3069,19,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,3360,20,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,3393,21,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,3673,22,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,3958,23,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,4176,24,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,4297,25,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,4488,26,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,4647,27,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,4922,28,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,5134,29,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,5478,30,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,5783,31,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,6056,32,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,6083,33,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,6302,34,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,6455,35,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,6754,36,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,7001,37,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,7091,38,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,7411,39,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,7496,40,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,7688,41,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,7747,42,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,8013,43,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,8146,44,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
macho_meals_fg3_demoonly_run01,demographics-only,fg3,1,tier1_coverage_by_word_count_curve,8455,45,1,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,23,1,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,217,2,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,220,3,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,229,4,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,230,5,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,310,6,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,375,7,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,454,8,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,636,9,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,692,10,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,739,11,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,835,12,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,885,13,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,892,14,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,894,15,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1004,16,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1013,17,0,0.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1113,18,1,0.2,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1201,19,1,0.2,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1278,20,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1409,21,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1584,22,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1668,23,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1705,24,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1733,25,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1776,26,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1781,27,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1783,28,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1787,29,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1793,30,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1841,31,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,1946,32,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2127,33,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2206,34,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2301,35,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2339,36,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2361,37,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2364,38,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2383,39,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2403,40,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2405,41,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2411,42,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2419,43,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2443,44,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2513,45,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2519,46,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2538,47,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2552,48,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2751,49,2,0.4,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2879,50,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,2928,51,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3073,52,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3074,53,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3093,54,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3199,55,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3206,56,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3269,57,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3358,58,3,0.6,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3610,59,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3625,60,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3683,61,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3716,62,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,3814,63,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4001,64,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4012,65,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4015,66,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4147,67,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4155,68,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4158,69,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4360,70,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4519,71,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4698,72,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4799,73,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4804,74,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4929,75,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,4949,76,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5105,77,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5111,78,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5112,79,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5134,80,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5143,81,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5151,82,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5205,83,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5211,84,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5217,85,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5221,86,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5238,87,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5425,88,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5478,89,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5490,90,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5492,91,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5508,92,4,0.8,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5599,93,5,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5679,94,5,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
,human,fg5,,tier1_coverage_by_word_count_curve,5691,95,5,1.0,_comparable_window,"Cumulative distinct quote-verified subthemes by words consumed, as the registry defines it; positions come from the full-window Tier-1 result"
